,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
Mask_mandates_2_TV (including cable),0.1253524710411054,0.0762970855617988,1.6429522847183058,0.1003928059774639,0.0782308476791795,1.6023406975617736,0.1090802907571184,-0.0241898166600202,0.2748947587422311,-1.0644644590690633,-2.3444587147483062,0.555647002577182
Mask_mandates_3,0.0297819982536859,0.0461784072717395,0.6449334226369487,0.5189703313872682,0.0478830260522252,0.6219740210487789,0.5339589506272981,-0.0607276799989236,0.1202916765062955,-0.14030417638902531,-0.5720070032531039,0.29395225407483383
Mask_mandates_3_News apps or websites,0.0469148418269875,0.0759503367180159,0.6177041979572825,0.5367703442584659,0.0787927942017429,0.5954204607449972,0.5515624520204412,-0.1019478181403236,0.1957775017942987,-0.22119710966160477,-0.9366348900963755,0.5315055889695519
Mask_mandates_3_Other,0.0953948793982889,0.0993197645637455,0.9604823351857872,0.3368125172969645,0.1047532368779505,0.910662832399488,0.3624730532565952,-0.0992718591466523,0.2900616179432302,-1.127987094661504,-4.016057712336659,4.728719393103654
Mask_mandates_3_Radio or podcasts,0.1322429991935706,0.1480468804540715,0.8932508323577698,0.3717228618067465,0.1472339446930536,0.8981828169398339,0.3690880925983624,-0.1579288864964096,0.4224148848835509,-1.1347602965492039,-4.502158889945165,5.7553871259763065
Mask_mandates_3_TV (including cable),0.1386127852683957,0.0624015817775811,2.2213024304809332,0.0263304843628711,0.065989717061344,2.1005209817696504,0.0356830368852685,0.0163056849843366,0.2609198855524549,-1.177068008834028,-2.221048302313747,0.24532156244824765
Mask_mandates_4,0.0411713252435319,0.057104239445676,0.7209854407166865,0.4709184725179287,0.0594645117956244,0.6923680023647557,0.4887062548385619,-0.0707529840699931,0.1530956345570569,-0.19395974809794753,-0.7228177235537092,0.34641065473402327
Mask_mandates_4_News apps or websites,0.0269391159382441,0.093753049863859,0.2873412222574413,0.7738510620290215,0.0995724770033147,0.270547813502192,0.7867388379921876,-0.1568168617949196,0.2106950936714078,-0.12701427416836494,-1.011162951129536,0.7788175355911899
Mask_mandates_4_Other,0.0085586653938976,0.1240794573278626,0.0689772955025305,0.9450076920102204,0.1344646343919111,0.0636499361531188,0.9492489690222632,-0.2346370709687131,0.2517544017565084,-0.10120107256004013,-4.79034423458255,4.819241976318516
Mask_mandates_4_Radio or podcasts,0.0911626440036929,0.1805654431582446,0.5048731496413715,0.6136479339242789,0.1963451576461459,0.4642978981329741,0.6424343296739026,-0.2627456245864664,0.4450709125938524,-0.7822550121720884,-5.33650441224378,6.205007663751596
