,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
Mask_mandates_3,0.1899313887583784,0.0719402293286851,2.640127652229294,0.0082874804849972,0.0769343645238287,2.4687457930396155,0.0135587499928453,0.0489285392741556,0.3309342382426012,-0.5437464769536587,-0.9475354970370539,-0.11536996491625018
Mask_mandates_3_No,-0.1991544620178059,0.0839900570705646,-2.3711671233951575,0.0177320112149823,0.0895826109758798,-2.2231375023376847,0.0262065295199731,-0.3637749738761127,-0.0345339501594992,0.5701508202498533,0.07591829737777922,1.042421407023731
Mask_mandates_3_Prefer not to answer,-0.2759829371712984,0.272828687398116,-1.0115612833945855,0.3117478655045547,0.2707525075321099,-1.0193181207696411,0.3080519639141834,-0.8107271644716059,0.2587612901290089,0.7900997869136924,-0.7812054997038705,2.3301446230581466
Mask_mandates_4,0.1804200019030505,0.089507914761826,2.0156876895538773,0.0438326436975367,0.0931710853841823,1.936437695869972,0.0528141163918916,0.0049844889698714,0.3558555148362296,-0.5165167329532756,-1.0198200997416864,0.00826709173213036
Mask_mandates_4_No,-0.1950630737757557,0.1038672438996733,-1.8780037522144089,0.0603806517849445,0.1089700917433943,-1.7900606547629174,0.0734441610538592,-0.3986428718191155,0.008516724267604,0.5584377592492067,-0.04973794241983576,1.1410059914784507
Mask_mandates_4_Prefer not to answer,0.1822370782283131,0.3228691609268766,0.5644301168471961,0.5724614473501066,0.23493660934283,0.775686168018134,0.4379343088485035,-0.450586477188365,0.8150606336449913,-0.521718763311061,-2.340400661562727,1.3077292693881803
Number_of_infections,-0.3493013689439784,0.0260551595021006,-13.40622646795989,0.0,0.034690509541472,-10.069075766281085,0.0,-0.4003694815680957,-0.2982332563198611,1.0,0.7704056053801596,1.1882707940821238
Number_of_infections_No,0.0531951983144088,0.0304332405765751,1.7479307923374376,0.0804760120933685,0.0398954593171211,1.3333647293435251,0.1824121411433372,-0.0064539532156784,0.112844349844496,-0.15229026578175348,-0.32270262014253503,0.025014701633612385
Number_of_infections_Prefer not to answer,0.0021576658647671,0.1041108143703472,0.0207247045162075,0.9834652618963232,0.1297482806163101,0.0166296297301064,0.9867320867175602,-0.2018995303011133,0.2062148620306476,-0.006177089632629382,-0.5930191988144555,0.5878782924756341
SIGMA_PANEL_ASC2,0.3696667156881236,0.0386904764455009,9.554462742500297,0.0,0.0469796825709364,7.868650775363355,3.552713678800501e-15,0.2938333818549419,0.4455000495213054,-1.05830308311048,-1.3059908342289697,-0.7630207678693819
School_closures_2,0.1438449268284697,0.0793897347641363,1.811883201976012,0.0700042454738623,0.0830406304989178,1.7322234424790923,0.0832337867009562,-0.0117589533092375,0.299448806966177,-0.41180750955356205,-0.8554950319477594,0.051879336861645864
School_closures_2_No,-0.0199531758197998,0.0926004402864028,-0.2154760361623216,0.8293961936243095,0.0970078398491192,-0.2056862192873682,0.8370360238140946,-0.2014500387811493,0.1615436871415497,0.057123096540168235,-0.4681752881081075,0.5797400763456623
School_closures_2_Prefer not to answer,-0.1290953175940678,0.3161148934062628,-0.4083810041438251,0.6829939772654381,0.3262528288473625,-0.3956910291020499,0.6923329742544078,-0.748680508670343,0.4904898734822072,0.3695814819860393,-1.4247140532285927,2.1701639750196033
School_closures_3,-0.1263270244714811,0.0806613080462572,-1.5661415309436315,0.1173154871888286,0.0820718258466183,-1.5392252233740975,0.1237493218505425,-0.2844231882421452,0.0317691392991829,0.36165625360529763,-0.10805295542219184,0.8085165846480871
School_closures_3_No,0.0058301725341603,0.0939715402945644,0.0620418960451753,0.9505294680260264,0.0962451180289528,0.0605762936713996,0.9516966537536004,-0.1783540464431858,0.1900143915115066,-0.016690952433957833,-0.5505912278047354,0.517981306950914
School_closures_3_Prefer not to answer,-0.2052917915775735,0.3398971842787331,-0.6039820306637895,0.5458555890835668,0.3704128474358433,-0.5542242743433209,0.5794253675303598,-0.8714902727638904,0.4609066896087433,0.5877211194396967,-1.3538597446040055,2.504823919220459
School_closures_4,0.1870644303155422,0.1030859247847105,1.814645701692218,0.0695783744107048,0.1005921463205676,1.8596325573907548,0.0629375297986487,-0.0149839822624903,0.3891128428935749,-0.5355387838332347,-1.1118341120892778,0.07296962918791694
School_closures_4_No,-0.1875260783505349,0.1202645637324232,-1.559279579376033,0.118930222781117,0.1184019845157224,-1.583808574810109,0.1132372873761928,-0.4232446232660844,0.0481924665650145,0.5368604163146313,-0.16346896976388703,1.212706897332239
School_closures_4_Prefer not to answer,0.3927853872872889,0.4203494525100094,0.9344258329394064,0.35008427736742,0.3025904706784147,1.2980758660596785,0.1942612664936032,-0.4310995396323294,1.2166703142069073,-1.1244885425865152,-3.5016691066311445,1.297519803472376
School_closures_5,-0.3694226748543708,0.1026180833522762,-3.599976366603776,0.000318246104187,0.1066496502150919,-3.463890168503283,0.0005324238486223,-0.5705541182248323,-0.1682912314839094,1.0576044290098947,0.4287184252238412,1.6408611417385601
School_closures_5_No,0.0671375607848499,0.1195176349383156,0.5617376951903401,0.5742947475512235,0.1238092828005573,0.542265969612318,0.587635295226312,-0.1671170036942487,0.3013921252639486,-0.19220526099803964,-0.8619638404853531,0.49038795366027504
School_closures_5_Prefer not to answer,0.2475502224585609,0.4308281373520907,0.574591585359367,0.5655675442934174,0.3473063753723819,0.7127718925203649,0.4759869211426444,-0.5968729267515368,1.0919733716686586,-0.7087009799216203,-3.145918603803882,1.756953887498565
Transit_2,-0.063080431868134,0.0568891563907463,-1.1088305025102243,0.2675033091737679,0.0589008158603452,-1.0709602396289164,0.2841873078098498,-0.1745831783939969,0.0484223146577288,0.18059027955957127,-0.14763623636088677,0.49885798536633585
Transit_2_No,0.109553148916054,0.0663819975116946,1.6503442653522706,0.0988725435228339,0.0686162727989589,1.596605942689971,0.1103535734192233,-0.0205555662068675,0.2396618640389755,-0.3136350402727003,-0.6835964720672245,0.07147343766712183
Transit_2_Prefer not to answer,0.1213568878030778,0.2221439378368811,0.546298444984753,0.584860804984519,0.2503321919959711,0.4847833865691192,0.6278300086853541,-0.3140452303572092,0.5567590059633649,-0.3474274611919464,-1.603866204139284,0.9243486754569299
