,Value,Std err,t-test,p-value,Rob. Std err,Rob. t-test,Rob. p-value,CI_lower,CI_upper,WTP_mean,WTP_CI_lower,WTP_CI_upper
Mask_mandates_2,0.1845773316833273,0.0500736007798407,3.686120606641831,0.0002276984743347,0.0501802789349916,3.678284290177951,0.0002348081562764,0.0864330741548395,0.2827215892118151,-0.5350600465067276,-0.8174481698251141,-0.2408343973767797
Mask_mandates_2_Independent,-0.0252610075866696,0.0797872455036727,-0.3166045829406012,0.7515436578716268,0.0819154117911163,-0.3083791808443206,0.7577938218378995,-0.1816440087738682,0.1311219936005289,-1.728923674005225,-39.81734691937574,34.087108466091394
Mask_mandates_2_Other,-0.1698226689199473,0.1978190620554645,-0.85847474533234,0.3906303698853679,0.1715671848613073,-0.9898318787315288,0.3222563002918059,-0.5575480305486579,0.2179026927087632,1.5868972051164896,-13.618425387352806,13.502913095166152
Mask_mandates_2_Republican,-0.2809784081223763,0.0753669624489426,-3.728137621477386,0.000192900035064,0.0775189486548641,-3.6246416263121697,0.0002893624180249,-0.4286976545223038,-0.1332591617224487,-2.6120527458268645,-4.059147860113248,-0.09515414098318553
Mask_mandates_3,0.1945908116094761,0.0409325863883389,4.753933938191405,1.994962472995354e-06,0.0422051076877125,4.610598628234957,4.015110918187403e-06,0.1143629422883317,0.2748186809306205,-0.5640875169231467,-0.79917126509233,-0.32096973257958133
Mask_mandates_3_Independent,-0.0629037634001939,0.0658776275821367,-0.954857752303923,0.3396496370689981,0.0681255064376385,-0.9233511307218758,0.3558242501482023,-0.1920239134611819,0.0662163866607939,-4.305283760098698,-48.44082701358466,34.82757185130249
Mask_mandates_3_Other,0.0112537056255381,0.1673100616371622,0.0672625753371817,0.9463726699416064,0.1653291714297549,0.0680684813709335,0.9457311203666408,-0.3166740151832998,0.3391814264343761,-0.10515954152615768,-8.914661118440074,9.067984489557336
Mask_mandates_3_Republican,-0.2174950485856619,0.061250838738911,-3.5508909439225858,0.0003839294670322,0.0650595786676358,-3.343013481485328,0.000828738735594,-0.3375466925139276,-0.0974434046573962,-2.0218939336238733,-3.1846638786551287,-0.05080448187704101
Mask_mandates_4,0.2122681856328299,0.0506625950555702,4.189840362500172,2.791507731858545e-05,0.0527067219142757,4.027345619749816,5.641008216339394e-05,0.1129694993239122,0.3115668719417476,-0.6153313857167428,-0.9043110863076149,-0.31684590966481885
Mask_mandates_4_Independent,-0.0211399422294788,0.081197441277166,-0.2603523201835631,0.7945920179782782,0.0868634090554436,-0.2433699351586061,0.8077188320115642,-0.1802869271327242,0.1380070426737666,-1.4468681212437473,-38.80570287691181,35.287142313797574
Mask_mandates_4_Other,0.1353246462759148,0.2161802352961093,0.6259806595665703,0.531327627017711,0.2264734845511255,0.5975297573759274,0.5501537456834944,-0.2883886149044593,0.5590379074562891,-1.2645326111312973,-12.951607531939088,13.776852079089448
Mask_mandates_4_Republican,-0.2892337834493125,0.0758127822606787,-3.815105775366422,0.0001361246122473,0.0812058237909389,-3.561736953668904,0.0003684094003588,-0.4378268366802429,-0.1406407302183822,-2.688796990819396,-4.152805380383138,-0.14268772757115933
Number_of_infections,-0.3449656405638699,0.015203611647666,-22.689716664581184,0.0,0.0203289968024465,-16.969142349530678,0.0,-0.3747647193932955,-0.3151665617344444,1.0,0.8693880733365782,1.1141927856842468
Number_of_infections_Independent,0.0146108286713143,0.0241195610828947,0.6057667725005207,0.5446696370951214,0.0327106660566711,0.4466686384802173,0.655114328829794,-0.0326635110511594,0.0618851683937881,1.0,-10.684947215521717,13.860985847688676
Number_of_infections_Other,-0.1070155447828652,0.0652705847710031,-1.6395677341994273,0.1010950764629867,0.0758127109749358,-1.4115778661212266,0.1580742934017118,-0.2349458909340314,0.0209148013683009,1.0,-6.412712410681571,7.239169359506101
Number_of_infections_Republican,0.1075699595160474,0.022351454129694,4.812660460114768,1.489342055016607e-06,0.0284908732022555,3.7755936349304786,0.0001596270457386,0.0637611094218471,0.1513788096102477,1.0,0.14358097618619392,1.461517386977078
SIGMA_PANEL_ASC2,-0.3611898114794162,0.0280334929266366,-12.884224324976058,0.0,0.0331228106869531,-10.904564074983108,0.0,-0.4161354576156241,-0.3062441653432084,1.0470312663285155,0.8543754798973278,1.2229502724961723
School_closures_2,0.1032623317539908,0.0453530821779665,2.2768536733355216,0.0227949651137762,0.0472443816038939,2.18570607230638,0.0288371163556062,0.0143702906851764,0.1921543728228052,-0.2993409186642515,-0.5565525623547277,-0.037061386503545624
School_closures_2_Independent,0.0743382302383369,0.0727311143834003,1.0220966757977163,0.3067351463585956,0.079186322518353,0.9387761405526504,0.3478456913940699,-0.0682147539531276,0.2168912144298015,5.087885972154781,-40.08997408778162,57.12124270711955
School_closures_2_Other,0.1300603588100763,0.1873922064669196,0.6940542579770302,0.4876481830257813,0.1955850236450281,0.6649811748681024,0.5060625338064912,-0.2372283658650861,0.4973490834852389,-1.2153408093559595,-11.09321545439676,11.801995180896153
School_closures_2_Republican,5.651438499106292e-05,0.0676014612408834,0.0008359935414662,0.999332973738029,0.0707595688656155,0.0007986818729547,0.9993627441323264,-0.1324423496471404,0.1325553784171225,0.000525373303525619,-1.345412000698581,1.3453922733556314
School_closures_3,-0.2212947911200844,0.045843743028593,-4.827153641928005,1.3849827187328856e-06,0.0450746250573554,-4.9095203973077295,9.129940368168832e-07,-0.3111485274561267,-0.1314410547840421,0.6414980655997014,0.3706446204434973,0.9037809526541072
School_closures_3_Independent,0.0104352280579673,0.0735927430302992,0.1417969711180768,0.887240376593234,0.077576070993201,0.1345160682200824,0.8929945059594415,-0.1338065482814192,0.154677004397354,0.7142119240953779,-30.854249797588583,33.39628510993878
School_closures_3_Other,-0.015620193073007,0.1889650239547847,-0.0826618214635563,0.9341204429952052,0.2041395043045166,-0.0765172479781585,0.9390075923005596,-0.3859916400243851,0.354751253878371,0.14596190772752138,-10.122308940672706,9.86688676082191
School_closures_3_Republican,-0.0060882233827382,0.0687165627118903,-0.0885990675678075,0.9294005491454675,0.0703239588380845,-0.0865739569178112,0.9310101675261432,-0.1407726862980434,0.1285962395325669,-0.0565978030495582,-1.425649792097344,1.3310953001646082
School_closures_4,0.0967878039873242,0.0586781749407254,1.6494685474641246,0.0990516816415079,0.0600581034534082,1.6115694372935052,0.1070556658205734,-0.0182214188964976,0.211797026871146,-0.2805723022997824,-0.6165238598411091,0.05686043263939683
School_closures_4_Independent,0.0745986718320429,0.0937353432059728,0.7958435877075818,0.4261229534329604,0.0997669964256737,0.7477289535083759,0.4546236633272986,-0.1091226008516638,0.2583199445157496,5.10571121667478,-43.97533312893959,62.75507283208899
School_closures_4_Other,-0.1143209173014672,0.2443715551322599,-0.4678159748977084,0.6399161956103843,0.2405693151822193,-0.4752098879064226,0.6346373800389333,-0.5932891653606968,0.3646473307577622,1.0682645921527067,-14.029329828648281,13.93341375210414
School_closures_4_Republican,-0.1276428550740917,0.0874948923066831,-1.4588606455641289,0.144603466736735,0.0891106287569511,-1.4324088703518978,0.1520268414318231,-0.2991328439951907,0.0438471338470072,-1.1866031710744467,-2.792476463686092,0.8677916014938301
School_closures_5,-0.1969582388638907,0.0584237675499094,-3.3712005768138096,0.0007484134598507,0.0607162409750725,-3.243913583924824,0.0011789950963807,-0.3114688232617132,-0.0824476544660681,0.5709503083899863,0.22793981430930066,0.90479741997935
School_closures_5_Independent,-0.1341071656932053,0.0936674360115552,-1.4317373401430713,0.1522190057788037,0.0966671511627794,-1.387308553940729,0.1653476958767701,-0.3176953402758535,0.0494810088894428,-9.178614622762655,-93.1725413403321,62.45470745718251
School_closures_5_Other,-0.1065264776542641,0.2461302729147803,-0.4328052636221131,0.6651562490718448,0.2601121416762797,-0.4095405811038254,0.6821429921279343,-0.5889418125672337,0.3758888572587053,0.9954299431022529,-14.212910652015715,13.39106602130028
School_closures_5_Republican,-0.2373968184239745,0.0877196127622711,-2.706314026571724,0.0068034677203758,0.0908926937686979,-2.6118360957383175,0.0090057418630051,-0.409327259438026,-0.065466377409923,-2.2069062728294453,-3.8257192247028358,0.3015623967810783
Transit_2,0.0656530216101708,0.0324455146050739,2.0234852924756455,0.0430231384160497,0.0337542691162101,1.945028683161198,0.0517715262243416,0.0020598129842259,0.1292462302361158,-0.19031756757819834,-0.3749276810870854,-0.0022980321481334
Transit_2_Independent,0.0429650652137053,0.0520963858904452,0.8247225691251899,0.4095291154115101,0.0522723337127194,0.8219465664156991,0.4111073086256798,-0.0591438511315673,0.145073981558978,2.9406316493231746,-24.23663069267551,34.95572395742953
Transit_2_Other,-0.031315283417081,0.1380083855065056,-0.2269085556080564,0.8204948491535191,0.145207986205684,-0.2156581344825179,0.8292542371028275,-0.301811719009832,0.23918115217567,0.2926236882746314,-7.407578509303998,7.158495276033899
Transit_2_Republican,-0.0551743460878056,0.0484710484974123,-1.138294874944808,0.2549973733275035,0.0499977066674537,-1.10353753732712,0.2697937996591646,-0.1501776011427338,0.0398289089671224,-0.5129159324409213,-1.4085389630565577,0.5859324799867459
